cian_id,time_add,description,floor_number,rooms_count,total_area,url,city,zone,district,street,house,agent_fee,deposit,price,build_year,total_floors,is_apartments,kitchen_area,living_area,metro_1,transport_type_1,time_1,metro_2,transport_type_2,time_2,metro_3,transport_type_3,time_3
309873710,1731501292,"ВАШЕМУ ВНИМАНИЮ! 

Сдается просторная двухкомнатная квартира, в тихом благополучном районе,
на длительный срок!

Квартира светлая, уютная. 
В кваpтиpe имеется вся нeобходимая мeбeль и техника, для комфортной жизни !
Чистый дом и подъезд. 
Развитая инфраструктура, в пешей доступности лицей, детские сады, магазины, фитнес зал, кафе, баня, дом культуры.
Отличная транспортная доступность.

Оперативный показ и заселение!!!  
Звоните!!!",5,2,54.8,https://www.cian.ru/rent/flat/309873710/,Москва,ВАО,р-н Измайлово,3-я Прядильная улица,17,100,35000,70000,1958,5,False,10.0,32.0,Измайловская,walk,15,Первомайская,walk,15.0,Партизанская,transport,4.0
309805934,1731487283,"Предлагается 1-комнатная квартира общей площадью 15 м² недалеко от станции метро ""Аэропорт"". Высокие потолки увеличивают пространство, наполняя его светом. Для комфортного проживания в наличии имеется вся необходимая мебель. Из дополнительных преимуществ - наличие балкона. Окна обращены на улицу.

Из основных достоинств дома: огороженная территория и охрана.

 - Можно с детьми и животными.
 - Объект представляет агент Capital Mars - Александр.
 - ID объекта 709477.",1,1,15.0,https://www.cian.ru/rent/flat/309805934/,Москва,САО,р-н Аэропорт,2-й Амбулаторный проезд,8,50,10000,59000,0,5,False,0.0,9.0,Аэропорт,walk,20,Красный Балтиец,walk,7.0,Сокол,walk,20.0
309796799,1731396811,"Вашему вниманию предлагается шикарная однокомнатная квартира в ЖК Загорье.
ЖК ""Загорье"" - монолитный дом повышенной комфортности с панорамными видами, подземной парковкой. В ЖК установлены лифты OTIS.
Вся необходимая инфраструктура уже построена: два детских сада, школа (есть кадетский класс), ДЮСШ, поликлиника, ТЦ, банки, рестораны, МФЦ, фитнес центры и сетевые магазины.

Комплекс окружают природные пруды, вокруг которых благоустроены прогулочные зоны + рядом Герценский парк 24 Га, Дендропарк.
В шаговой доступности ж/д станция Бирюлёво-пассажирская от которой ходят электрички до
МЦК и Павелецкого вокзала (20 мин).
Ближайшая станция метро Царицыно, остановка рядом с домом, примерно 15 минут на общественном транспорте.

В квартире сделан евроремонт. Полностью сделано всё с нуля. Новая проводка. Дорогие материалы. Большая застекленная лоджия.

Кровать в комнате новая, также и шкафы в комнате.

Квартира свободна. Ключи на руках. Готова показать.",19,1,44.1,https://www.cian.ru/rent/flat/309796799/,Москва,ЮАО,р-н Бирюлево Восточное,Михневская улица,8,50,70000,70000,2013,50,False,12.0,20.0,Царицыно,transport,9,,,,,,
309809387,1731503337,"Рассматриваем приличных и платежеспособных, можно семью с детьми, но без домашних животных. Квартира в хорошем состоянии, с большой лоджией 12 кв.м., находится в 5мин. пешком от м. Таганская, в ближайшей пешей доступности вся инфраструктура ЦАО. В подъезде дома консьерж, квартира на сигнализации.
Оплата суммы за месяц + свет и вода по счетчикам.
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",12,2,56.0,https://www.cian.ru/rent/flat/309809387/,Москва,ЦАО,р-н Таганский,Котельническая набережная,33,50,130000,130000,1973,16,False,9.0,34.0,Таганская,walk,6,Марксистская,walk,10.0,Павелецкая,walk,19.0
309832116,1731432676,"Предлагается 1-комнатная квартира общей площадью 40 м² недалеко от станции метро ""Деловой центр"". Для комфортного проживания в наличии имеется вся необходимая мебель. Кухонный гарнитур оснащен посудомоечной машиной, духовой печью. Окна обращены во двор, обеспечивая тишину.

Из основных достоинств дома: подземный паркинг.

 - Объект представляет агент Capital Mars - Мария.
 - ID объекта 785308.",6,1,40.0,https://www.cian.ru/rent/flat/309832116/,Москва,ЦАО,р-н Пресненский,Мукомольный проезд,2,50,100000,100000,2019,36,False,10.0,20.0,Москва-Сити,walk,10,Шелепиха,walk,10.0,Шелепиха,walk,11.0
309847711,1731509438,"Впервые!!!
Новый год в отличной квартире!
Пешая доступность до метро!
Сдается 2 Ая квартира,все необходимое для проживания есть.В квартире теплые полы и установлен кондиционер.4 минуты до метро.
Вся бытовая техника:холодильник,стиральная машина,микроволновая печь.
Состав обсуждается.,",1,2,55.0,https://www.cian.ru/rent/flat/309847711/,Москва,ЮВАО,р-н Печатники,улица Полбина,12,100,70000,70000,1969,9,False,8.0,35.0,Печатники,walk,6,Печатники,walk,9.0,Люблино,walk,10.0
309825030,1731429623,"Предлагается 1-комнатная квартира общей площадью 30 м² в ЖК ""Апарт-отель YE'S Ботанический сад"" недалеко от станции метро ""Ботанический сад"". Для комфортного проживания в наличии имеется вся необходимая мебель. Кухонный гарнитур оснащен посудомоечной машиной. Окна обращены на улицу.

Из основных достоинств жилого комплекса: огороженная территория, охрана и подземный паркинг.

 - Страховой депозит можно оплатить 2-мя частями.
 - Аренда возможна с 25 ноября.

 - Объект представляет агент Capital Mars - Артем.
 - ID объекта 513715.",5,1,30.0,https://www.cian.ru/rent/flat/309825030/,Москва,СВАО,р-н Ростокино,улица 1-я Леонова,18,50,85000,85000,2020,26,False,4.0,0.0,Ботанический сад,walk,2,Свиблово,walk,17.0,Улица Сергея Эйзенштейна,transport,3.0
309832438,1731434170,"Сдает собственник, без посредников! Просьба риэлторские услуги не предлагать!
Окнa квартиры выходят во двор, балкон застеклен, стеклопакеты свежие
Двухспальная кровать с матрасом абсолютно новая
В шаговой доступности есть все необходимые магазины и пункты доставки, парк, фитнес",3,3,60.0,https://www.cian.ru/rent/flat/309832438/,Москва,САО,р-н Ховрино,Петрозаводская улица,3,0,0,80000,1969,9,False,6.0,38.0,Беломорская,transport,3,Грачёвская,walk,13.0,Моссельмаш,transport,6.0
309862210,1731492731,"Предлагается  большая, уютная, чистая 
2-х комнатная квартира  в 7 минутах хотьбы от метро Марьино.
квартира распашонка( окна на две стороны) кухня 10,5 м2 комнаты изолированные. 
мебель и техника вся в наличии, развитая инфраструктура района. предпочтение семейной паре, можно с детьми.
депозит готовы разбить на 2 месяца.",5,2,57.5,https://www.cian.ru/rent/flat/309862210/,Москва,ЮВАО,р-н Марьино,Луговой проезд,12,80,70000,70000,1994,17,False,10.5,32.5,Марьино,walk,7,Братиславская,walk,20.0,Борисово,transport,5.0
309862214,1731493626,"Сдается прекрасная квартира в Жилом комплексе Бизнес-класса Зиларт 
Квартира с просторная и уютная, сделан качественный ремонт, функциональная планировка: евродвушка, кухня-гостиная, изолированная комната (будет поставлен дополнительный шкаф и кровать), вместительная гардеробная, совмещенный санузел, двуспальная кровать в нише, отапливаемая застекленная лоджия с панорамными окнами. Кондиционер. Высокие потолки 3.1м. Квартира полностью меблированна и оборудована техникой для комфортного проживания. 
Жилой комплекс с благоустроенной, охраняемой и огороженной территорией, круглосуточное видеонаблюдение, вход по пропускам, закрытый двор с детской площадкой и прогулочными зонами, рядом есть наземная парковка и двухуровневый подземный паркинг, с автомойкой и шиномонтажом. 
Район с развитой инфраструктурой и хорошей транспортной доступностью.
В шаговой доступности вся возможная инфраструктура: торговый центры, рестораны, банки, салоны, детские сады и школы, парк и набережная Москвы-реки.
Оплата 130.000₽/мес + счётчики 
Депозит равен месячной стоимости. 
Квартира готова к просмотру и заселению. Сдается на длительный срок.",2,2,50.4,https://www.cian.ru/rent/flat/309862214/,Москва,ЮАО,р-н Даниловский,улица Архитектора Щусева,3,0,130000,130000,2019,14,False,15.0,30.0,ЗИЛ,walk,11,,,,,,
309833769,1731490042,сдается комната на длительный срок для одного человека.,4,3,76.0,https://www.cian.ru/rent/flat/309833769/,Москва,ЗАО,р-н Солнцево,улица Авиаторов,12,0,5000,25000,1986,17,False,10.0,48.0,Солнцево,walk,7,Солнечная,walk,19.0,Боровское шоссе,transport,4.0
309793068,1731484043,"Мы на связи и будем рады вам помочь! 

- Фотографии соответствуют данному объекту!
- Организуем МАКСИМАЛЬНО оперативный показ! 
- Договор аренды заключается ИСКЛЮЧИТЕЛЬНО с собственником жилья!

Отличный объект недвижимости для комфортной жизни! 
В квартире есть всё необходимое!

Развитая инфраструктура! Хотя где она в Москве не развитая?=)

Дети - цветы жизни - так же обсуждаются индивидуально!

При взаимной симпатии залог можно разбить на два месяца!

У собственника могут быть дополнительные пожелания к жильцам!",9,3,68.0,https://www.cian.ru/rent/flat/309793068/,Москва,ЮАО,р-н Зябликово,Шипиловская улица,64,50,70000,70000,1977,12,False,10.0,48.0,Шипиловская,walk,7,Красногвардейская,walk,15.0,Зябликово,walk,17.0
309816265,1731425082,"Мечта, а не квартира в аренду!

И она может стать именно вашей!

Шикарная просторная квартира в новом(один из лучших домов города, есть всё для комфортной жизни )

Все что нужно для ВАШЕЙ комфортной жизни УЖЕ ЕСТЬ в этой квартире!

В объявлении все фотографии на 100% НАСТОЯЩИЕ В ЖИВУЮ ДАЖЕ ЛУЧШЕ, ЧЕМ НА ФОТО


Описание инфраструктуры: Рядом есть кафе и продуктовые магазины, лучшие школы и садики, до метро Раменки 8 мин пешком.",4,1,37.0,https://www.cian.ru/rent/flat/309816265/,Москва,ЗАО,р-н Раменки,Мичуринский проспект,13,80,95000,95000,2020,23,False,9.0,0.0,Ломоносовский проспект,walk,11,Раменки,walk,11.0,Университет,transport,5.0
309869341,1731498234,"Уютная светлая однокомнатная квартира в благополучном районе г.Москвы, вблизи метро Новаторская и Воронцовского парка, в тихом дворе со сквером. Рядом магазин Евроспар, Пятерочка, ВкусВилл Почта, Аптека, Банк, пункты доставки Озон, Wildberries. Во дворе современные спортивные площадки, рядом сквер с фонтанами, качелями и скамейками. Светлая современная, чистая квартира в ЖСК в одноподъездном доме, общей площадью 32 м2, 6 этаж, хороший ремонт, укомплектована всей необходимой техникой, с достаточным количеством мест хранения. Окна выходят на юго-восток, что делает квартиру солнечной, но не жаркой. Установлен кондиционер, водонагреватель, на случай ежегодного отключения горячего водоснабжения, застекленный и свободный балкон с небольшим, но вместительным встроенным шкафом. Двуспальная кровать, ортопедический матрас и диван. Отлично подойдет для одного человека или семейной пары, без детей. Подъезд чистый и благоустроенный, без запаха и шумных соседей. Сдаётся на длительный срок, договор аренды на 11 мес. при заключении договора вносится: 1 и последний месяц аренды и залог в размере 60000 рублей. Стоимость проживания - 80000₽/мес. + вода и электроэнергия по счетчикам.",6,1,32.0,https://www.cian.ru/rent/flat/309869341/,Москва,ЮЗАО,р-н Обручевский,улица Новаторов,40,0,60000,80000,1964,9,False,5.0,22.0,Новаторская,walk,10,Новаторская,walk,11.0,Воронцовская,walk,20.0
309853777,1731486871,"Сдаётся светлая, уютная, просторная однокомнатная квартира, с большим гардеробным помещением и большой лоджией из кухни.
С/у раздельный.
Дом находится в тихой зоне, шума от дорог нет.
Зелёный, экологичный район Москвы.
Квартира в пешей доступности всей инфраструктуры центра Зеленограда.
7 минут пешком ЖД станция, МЦД Зеленоград-Крюково.
Рядом магазины, детская и взрослая подиклиники. Школа, муз.школа, фитнес центр. Крюковский рынок и ФОК Малино с бассейном.
Соседи дружные и приветливые. Литфт грузопассажирский, холлы чистые и убранные. 
Квартира готова к проживанию. 
Сантехника и электрика в отличном состоянии. Ремонт от застройщика.
Эл.плита, ст.машина, ТВ 2шт., есть.
Просторный двор, свободные места для парковки в любое время.
Площадка для прогулок с детьми.",6,1,38.2,https://www.cian.ru/rent/flat/309853777/,Москва,ЗелАО,р-н Старое Крюково,Зеленоград,0,0,30000,30000,2008,14,False,8.4,17.0,Зеленоград — Крюково,walk,10,Фирсановская,transport,13.0,Сходня,transport,17.0
309800489,1731485013,"Сдаю напрямую, по договору. В услугах посредников не нуждаюсь. Сдам квартиру на набережной Москвы реки и видом на город со 100-метровой высоты. ЖК бизнес-класса, просторные лобби с консьержем, двухуровневый закрытый двор, подземная парковка, круглосуточная охрана. Евро-трёшка с дизайнерской планировкой: родительский блок со своей ванной комнатой и гардеробной, кабинет (детская), кухня-гостиная. Качественная отделка, панорамные окна во всех комнатах (на восток), высокие межкомнатные двери, питьевая вода из-под крана. Кухня оборудована всем необходимым для проживания. Два санузла: есть ванна и душевая. В коридоре 5-створчатый встроенный шкаф до потолка. Гардеробная на 70 вешалок. Стиральная машина с сушкой. Можно со своей мебелью. Дополнительно будет установлен холодильник, диван в гостиную, обеденные стулья.",32,3,60.0,https://www.cian.ru/rent/flat/309800489/,Москва,СЗАО,р-н Хорошево-Мневники,Причальный проезд,10,0,180000,170000,2023,33,False,15.0,0.0,Шелепиха,walk,8,Шелепиха,walk,12.0,Москва-Сити,transport,4.0
309866320,1731498432,"Однокомнатная квартира в 2мин.пешком от м.Дмитровская, ул.Бутырская, д.89. 2-й этаж 9-ти этажного панельного дома. Общая площадь 32,3кв.м., комната 21,9кв.м., кухня 6кв.м., СУ совмещенный (ванна 1.2м), окна выходят во двор. 
Ремонт с заменой инженерных коммуникации (отопление, водоснабжение и электрика), широкопрофильные двухкамерные пластиковые окна Rehau, биметаллические радиаторы. 
Телекоммуникации: витая пара Билайн + оптика от МГТС с роутером.
Техника: кондиционер, холодильник, микроволновка,  телевизор, стиральная машина; чайник, тостер; Утюг, гладильная доска,
Без животных. 
60тр/мес. +вода/водоотведение/электричество по счетчикам.  Залог 40 тр. Комиссия риэлтора 60%
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",2,1,32.3,https://www.cian.ru/rent/flat/309866320/,Москва,САО,р-н Савеловский,Бутырская улица,89,90,40000,60000,1962,9,False,6.0,21.9,Дмитровская,walk,3,Савёловская,walk,17.0,Савёловская,walk,18.0
309857475,1731490284,"В ПЕШЕЙ ДОСТУПНОСТИ ОТ МЕТРО !Сдаётся уютная однокомнатная квартира в современном жилом комплексе на улице
В квартире выполнен качественный ремонт . Жилая комната и кухня полностью меблированы, есть всё необходимое для комфортного проживания.
Инфраструктура района развита ,в доме есть кафе,магазин,салон красоты.
Хорошая транспортная доступность позволяет быстро добраться до центра города.
Рассмотрим платежеспособных и чистоплотных жильцов .",21,1,38.0,https://www.cian.ru/rent/flat/309857475/,Москва,ЮВАО,р-н Лефортово,улица Княжнина,2,100,60000,60000,2021,21,False,8.0,20.0,Лефортово,walk,4,Лефортово,walk,4.0,Сортировочная,walk,15.0
309816620,1731420211,"Уютная дизайнерcкaя двушка oколо паркoв. Идеальное место для комфортной жизни в зелёном районе с развитой инфраструктурой. Cвeжий рeмoнт пoд ceбя: дизайнерcкий дeрeвянный пoтолoк, декоративная штукaтуpка, нoвая ванная кoмнaтa (стиpaльнaя мaшина Indesit) и куxня (пocудoмoечнaя машина, дуxoвой шкaф Elесtоluх, ваpoчнaя плита Elеctoluх, холoдильник Liebherr), cиcтема хранения и дополнительной рабочее место на балконе, кондиционер Еlесtоluх. 
Компактная изолированная спальня и уютная гостиная. Окна выходят на 2 стороны: спальня и кухня на восток, гостиная на юго-запад. Балкон-лоджия 4 метра в длину с дополнительными местами хранения. В квартире отличная звукоизоляция и терморегуляция. Изолированный тамбур на этаже на 4 квартиры, спокойные тихие соседи.
На околодомовой территории всегда есть свободные парковочные места. Прямо во дворе новая детская площадка.",9,1,35.6,https://www.cian.ru/rent/flat/309816620/,Москва,ЮАО,р-н Нагатино-Садовники,Коломенский проезд,25,50,80000,80000,1964,9,False,8.0,24.0,Коломенская,walk,13,Каширская,transport,5.0,Каширская,transport,5.0
309794390,1731480190,"Шикарное предложение.Вся квартира в идеальном состоянии. Квартира полностью укомплектована всей современной мебелью.Сантехнический узел с полноценной ванной, отделка Европейской  плиткой . Квартира с качественным ЕВРОремонтом.Лучшее предложение в этом районе.Замечательные собственники.В непосредственной близости от дома расположены магазины, ТЦ. Звоните, уважаемые клиенты и коллеги, Вы по достоинству оцените наш профессиональный подход и квалифицированное управление, мы создадим наиболее комфортные условия.Смотрите ФОТО.",14,1,40.3,https://www.cian.ru/rent/flat/309794390/,Москва,ЮЗАО,р-н Ясенево,Ясногорская улица,21,50,65000,65000,2012,22,False,10.0,19.0,Ясенево,walk,11,Новоясеневская,transport,3.0,Битцевский парк,transport,3.0
309817141,1731421367,"Сдается на длительный срок светлая, просторная квартира в идеальном состоянии. Гостиная совмещена с зоной кухни, спальня с гардеробной. Установлены 2 кондиционера. Видеонаблюдение. Все продумано до мелочей, делали ремонт для себя. Зеленый двор, установлен шлагбаум. Богатая инфраструктура района - рядом топовые школы, МГУ, МГИМО, РАНХиГС, парки, рестораны, магазины. Строго без животных. Квартира для тех, кто ценит комфорт и безопасность.",6,2,60.0,https://www.cian.ru/rent/flat/309817141/,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,82,60,98000,98000,1958,9,False,10.0,36.0,Новаторская,walk,15,Университет,walk,18.0,,,
309833494,1731436088,"В аренду предлaгается стильная дизaйнеpская квартиpа в моднoм ""ЖК Пocoльcкий Дoм"" (клубный дом на 12 кваpтир).

Мaкcимaльнo функционaльнaя и пpоcтoрная плaниpовка: кухня, гoстиная, двe спaльни, кaждaя с ваннoй и гaрдepoбной комнатами. Kвaртира oборудована сoвpeменнoй мебeлью и техникoй, cистемой умный дом.
Подземный паркинг, круглосуточный консьерж сервис.

Оперативный показ. Звоните!",3,3,265.0,https://www.cian.ru/rent/flat/309833494/,Москва,ЦАО,р-н Арбат,Борисоглебский переулок,13,0,0,1200000,2006,5,False,25.0,0.0,Арбатская,walk,12,Баррикадная,walk,14.0,Смоленская,walk,14.0
309798557,1731491216,"ВАШЕМУ ВНИМАНИЮ! 
Предлагается отличная 1-комнатная квартира, с евро ремонтом.  
У дома расположена Метро Улица Горчакова. 
Отличная транспортная доступность и развитая инфраструктура.  
Есть вся необходимая мебель, также новая техника: стиральная машина, кухонная плита, холодильник, кондиционер, микроволновка, телевизор, кабельное тв, высокоскоростной интернет.  
Вся необходимая инфраструктура находится в пешей доступности: детские сады и школы, большое количество магазинов, салоны красоты, фитнес-клубы, сетевые рестораны.  
Замечательный собственник.  
Оперативный показ.  
По всем вопросам звоните 24/7",4,1,35.0,https://www.cian.ru/rent/flat/309798557/,Москва,ЮЗАО,р-н Южное Бутово,улица Адмирала Лазарева,35,65,50000,50000,2003,16,False,0.0,0.0,Улица Горчакова,walk,7,Бунинская аллея,walk,13.0,Бульвар Адмирала Ушакова,walk,15.0
309853961,1731486923,"Сдаётся квартира после ремонта в экологически чистом районе Москвы с хорошей транспортной доступностью, рядом автобусная остановка до метро, жд станция Переделкино 20 минут до метро Киевская. Квартира со всеми удобствами сдаётся на длительный срок от собственника без скрытых комиссий с залогом за последний месяц!",3,1,40.0,https://www.cian.ru/rent/flat/309853961/,Москва,ЗАО,р-н Ново-Переделкино,улица 6-я Лазенки,32,0,60000,60000,1970,5,False,7.0,20.0,Новопеределкино,transport,6,Переделкино,walk,5.0,Солнечная,transport,8.0
309874407,1731501547,"Сдаётся студия площадью 23 кв.м. с евроремонтом на 9 этаже в 16-этажном доме. Из техники есть:
 Телевизор
 Стиральная машина
 Холодильник
 
Дом - монолитный, окна выходят во двор. В подъезде 2 лифта - 1 грузовой и 1 пассажирский. Во дворе есть бесплатная парковка.
 
Коммунальные услуги по счетчикам оплачиваются дополнительно.",9,0,23.0,https://www.cian.ru/rent/flat/309874407/,Москва,НАО (Новомосковский),м. Бунинская аллея,проспект Куприна,30,0,0,52500,0,16,False,0.0,0.0,Бунинская аллея,transport,8,Бульвар Адмирала Ушакова,transport,9.0,Улица Горчакова,transport,9.0
309853659,1731486443,"Сдаётся уютная двухкомнатная квартира с панорамным видом в экологически чистом районе Москвы, по адресу: Московский, 1-й микрорайон, 22к1. Просторная жилая площадь 30.8 кв. м и кухня 11 кв. м обеспечивают комфортное проживание. Квартира расположена на 12 этаже 16-этажного панельного дома 1991 года постройки, окна выходят на улицу и во двор.
Установлена необходимая техника: холодильник, телевизор и стиральная машина. Мебель есть на кухне и в комнате, поэтому можно сразу заехать и жить. Планировка включает одну просторную лоджию 6 метров, кладовку и отдельный санузел с ванной.
Дом оборудован пассажирским и грузовым лифтами, что особенно удобно для семей с детьми или большими покупками. Наземная парковка позволит без проблем оставить автомобиль, а наличие пандусов и мусоропровода добавляет комфорта в повседневной жизни.
Рядом с домом находятся школы, детские сады и магазины, что делает район удобным для семей с детьми. Хорошая транспортная доступность, в том числе близость остановок общественного транспорта, позволяет быстро добраться до разных частей города.
Условия аренды включают стандартный договор аренды. Депозит можно разбить на два месяца. Квартира отлично подойдёт для семьи или пары, комфортное проживание гарантировано. Можно с детьми, с животными обсуждается. Рассмотрим ВСЕХ платежеспособных. Звоните, записывайтесь на просмотр.

Приглашаем вас на просмотр, чтобы лично оценить все преимущества этой квартиры. Звоните и записывайтесь на удобное для вас время!",12,2,55.6,https://www.cian.ru/rent/flat/309853659/,Москва,НАО (Новомосковский),м. Рассказовка,1-й мкр,22,100,55000,55000,1991,16,False,11.0,30.8,Рассказовка,transport,6,Аэропорт Внуково,transport,7.0,Новопеределкино,transport,9.0
309824269,1731424883,"Собственник, без комиссии (агентам не беспокоить!)
Сдаётся 2-комнатная квартира с евроремонтом.
В наличии полностью оборудованная кухня с мебелью и всей необходимой техникой: 2х камерный холодильник, посудомоечная машина, телевизор, СВЧ. Комнаты оснащены  современной  дорогой мебелью: В гостиной угловой диван, горка, вместительный шкаф купе, журнальный столик, кресло, телевизор, кондиционер. В спальне 2х-спальная кровать, комод, прикроватные тумбочки, шкаф купе с зеркалом, телевизор, кондиционер.
Санузел раздельный в кафельной плитке, сантехника от ведущих производителей, стиральная машина. Прихожая. Лоджия не утепленная. Металлическая дверь.
В пешей доступности находятся клиники и множество магазинов, парковая зона, м.Тропарево.
Предпочтение одиноким или паре, без животных, с ребенком школьного возраста. 
Оплата : первый и последний месяц, плюс залог в сумме месячного проживания (можно разбить на 2 месяца, возвращается при выезде без повреждения имущества)",5,2,55.0,https://www.cian.ru/rent/flat/309824269/,Москва,ЮЗАО,р-н Обручевский,Ленинский проспект,121,0,100000,100000,1993,25,False,10.0,30.0,Тропарёво,walk,15,Юго-Западная,walk,20.0,Университет Дружбы Народов,transport,3.0
309868897,1731502833,"СВОБОДНА!! Метро ""Шипиловская"" - 8мин пешком!
Можно с детьми! Приличных питомцев- обсуждаем!!

Зелёный район! Развитая инфраструктура! 

Отличная квартира для комфортной жизни( см фото)! 

Хороший дом, приличные соседи! Организуем оперативный ПОКАЗ данного объекта! 
Рассмотрим семью( или 2-4чел)!

Договор найма заключается ИСКЛЮЧИТЕЛЬНО с собственницей жилья! 

ЛУЧШАЯ цена в данном районе( ЖКУ уже входят в цену, сверху только счётчики!) 

Залог разбиваем!

Звоните!",11,2,48.0,https://www.cian.ru/rent/flat/309868897/,Москва,ЮАО,р-н Зябликово,Шипиловская улица,44,90,44000,44000,1976,12,False,7.0,31.0,Шипиловская,walk,8,Красногвардейская,walk,17.0,Домодедовская,walk,20.0
309816583,1731420119,"Предлагается уютная двухуровневая студия в новом комплексе комфорт класса! В студии есть всё для Вашего комфортного проживания. Свежий ремонт, новая бытовая техника и мебель! Закрытая территория с собственным двором, лавочками, паркингом, охраной. Весь внешний и внутренний периметр комплекса под видеонаблюдением! Пешая доступность до м. Аэропорт. Тихий, спокойный район с развитой инфраструктурой. Рядом ""Ленинградский рынок"", ""Евроспар"". В шаговой доступности прекрасный благоустроенный пруд! Будем рады благонадежным нанимателям, можно студентов. Звоните, уважаемые коллеги и клиенты!",2,0,25.0,https://www.cian.ru/rent/flat/309816583/,Москва,САО,р-н Аэропорт,Большой Коптевский проезд,3,50,55000,58000,0,4,True,0.0,20.0,Аэропорт,walk,12,Красный Балтиец,walk,9.0,Сокол,walk,17.0
309792663,1731390625,"Наталия (Исторический центр Москвы. Очень уютная квартира для 1 - 2 человек. Комнаты смежные, потолки 3,50. Балкона и лифта нет.   На длительный срок).",5,2,47.0,https://www.cian.ru/rent/flat/309792663/,Москва,ЦАО,р-н Тверской,улица Петровка,26,50,130000,130000,1877,5,False,9.0,27.0,Трубная,walk,6,Пушкинская,walk,9.0,Цветной бульвар,walk,10.0
309877284,1731503426,"Вашему вниманию предлагается  небольшая 2 х комнатная квартира, с мебелью и бытовой техникой: холодильник, телевизор, стиральная машина, микроволновая печь. Квартира расположена в 3х остановках  от метро Бабушкинская. на общественном транспорте. Рассмотрим семейную пару  славян или 1  человека, порядочных,  не шумных,  можно с кошкой или небольшой собакой. Стоимость квартиры 45000 р  + залог за последний месяц 45000 р + комиссия агентства 27000 р .Фото квартиры  реальные. Просмотры по договоренности. Сообщения не читаю, при наличии реальной заинтересованности просьба звонить!",6,2,45.0,https://www.cian.ru/rent/flat/309877284/,Москва,СВАО,р-н Южное Медведково,Полярная улица,7,0,45000,45000,1965,9,False,6.0,0.0,Свиблово,transport,4,Бабушкинская,transport,5.0,Медведково,transport,5.0
309867237,1731495048,"Татьяна. Наиля. Отличное предложение! Оперативный просмотр и заселение, ключи на руках! Предлагается Вашему вниманию отличная однокомнатная квартира в пешей доступности от метро Юго-западная и Тропарево. 
     Квартира полностью обустроена для Вашего комфортного проживания. На кухне: современный кухонный гарнитур под единой столешницей с бытовой техникой (двухкамерный холодильник, электроплита с духовым шкафом) и обеденная зона. В спальне: удобная двуспальная кровать, вместительный комод и телевизор. Санузел разделен, в плитке до потолка, чисто и аккуратно. Стоит стиральная машина. Окна выходят во двор. 
    Отличное местоположение! В пешей доступности метро Юго-западная и Тропарево, удобный выезд на проспект Вернадского, Ленинский проспект и МКАД. В районе отлично развита инфраструктура. В пешей доступности располагается огромное количество магазинов различной направленности, мест для отдыха, парки. 
    Строго без животных и детей дошкольного возраста. Квартира сдается на длительный срок (по желанию 2-3 года). Просмотр назначается оперативно. Звоните, уважаемые клиенты и коллеги, расскажем все подробности.",4,1,38.0,https://www.cian.ru/rent/flat/309867237/,Москва,ЗАО,р-н Тропарево-Никулино,проспект Вернадского,125,80,72000,72000,2002,17,False,10.0,19.0,Юго-Западная,walk,11,Тропарёво,walk,17.0,Университет Дружбы Народов,transport,4.0
309862070,1731494088,"ЛУЧШEЕ ПРEДЛOЖЕHИE КВАРТИРЫ!!!

Дети - да!

Животные - нет!
Сдaётcя пpocтopнaя, теплая, свeтлая, уютнaя двухкомнатная квартира с ИЗОЛИРОВАННЫМИ комнатами. Кваpтира в хорошем cоcтoянии,. B шаговой доcтупнoсти магазины oдeжды и oбуви, салоны красоты, бытовые услуги, спортклуб, продуктовые магазины. В квартире есть вся необходимая мебель и бытовая техника для комфортного проживания. трамвайная остановка, до метро 7 минут.

Залог РАЗБИВАЕТСЯ!

ОПЕРАТИВНЫЙ ПОКАЗ И ЗАСЕЛЕНИЕ!

ЗВОНИТЕ, ПОКА СНИЖЕНА ЦЕНА!!!",5,2,60.0,https://www.cian.ru/rent/flat/309862070/,Москва,СЗАО,р-н Северное Тушино,улица Героев Панфиловцев,45,50,65000,65000,1967,5,False,15.0,0.0,Сходненская,transport,4,Планерная,transport,5.0,Трикотажная,transport,5.0
